121031 192343.345|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\logs directory.
121031 192343.345|INFO|AWT-EventQueue-0|info|
121031 192343.345|INFO|AWT-EventQueue-0|info|Version 9.1.6 20100929 (Wednesday, September 29th 2010 03:53 UTC) Java ver 1.7.0_03 build 2136 Windows 7 6.1 (x86) 
121031 192343.345|INFO|AWT-EventQueue-0|info|Login: scoreboard137 (aka scoreboard137)
121031 192343.345|INFO|AWT-EventQueue-0|login|Working directory is C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin
121031 192343.345|INFO|AWT-EventQueue-0|info|Contacting server at 140.116.82.173:50002 as SCOREBOARD137 @ site 0
121031 192343.355|INFO|AWT-EventQueue-0|info|sendLoginRequest start - sending from SCOREBOARD137 @ site 0
121031 192343.355|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1 SCOREBOARD137 @ site 0 -> SERVER0 @ site 0
121031 192343.355|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1 SCOREBOARD137 @ site 0 -> SERVER0 @ site 0
121031 192343.355|INFO|AWT-EventQueue-0|info|sendLoginRequest end - packet sent.
121031 192343.355|INFO|Thread-4|run|send(Serializable)
121031 192344.455|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121031 192344.565|INFO|Thread-5|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #8144 SERVER0 @ site 1 -> SCOREBOARD137 @ site 1
121031 192344.565|INFO|Thread-5|dumpPacket|Packet LOGIN_SUCCESS (Seq #8144 ) recieveObject
121031 192344.565|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1
121031 192344.565|INFO|Thread-5|dumpPacket|    To: SCOREBOARD137 @ site 1
121031 192344.565|INFO|Thread-5|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
121031 192344.565|INFO|Thread-5|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@baaea8
121031 192344.565|INFO|Thread-5|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@20a239
121031 192344.565|INFO|Thread-5|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@7a83a4
121031 192344.565|INFO|Thread-5|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1351682640921,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=9,WEEK_OF_YEAR=44,WEEK_OF_MONTH=5,DAY_OF_MONTH=31,DAY_OF_YEAR=305,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=5,AM_PM=0,HOUR=11,HOUR_OF_DAY=11,MINUTE=24,SECOND=0,MILLISECOND=921,ZONE_OFFSET=0,DST_OFFSET=0]
121031 192344.565|INFO|Thread-5|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@158ae49
121031 192344.565|INFO|Thread-5|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@11a70a7
121031 192344.575|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@da0348
121031 192344.575|INFO|Thread-5|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SCOREBOARD137 @ site 1
121031 192344.575|INFO|Thread-5|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@10d75a3
