120425 191012.038|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\logs directory.
120425 191012.039|INFO|AWT-EventQueue-0|info|
120425 191012.039|INFO|AWT-EventQueue-0|info|Version 9.1.6 20100929 (Wednesday, September 29th 2010 03:53 UTC) Java ver 1.7.0_03 build 2136 Windows 7 6.1 (x86) 
120425 191012.039|INFO|AWT-EventQueue-0|info|Login: scoreboard29 (aka scoreboard29)
120425 191012.039|INFO|AWT-EventQueue-0|login|Working directory is C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin
120425 191012.040|INFO|AWT-EventQueue-0|info|Contacting server at 140.116.82.173:50002 as SCOREBOARD29 @ site 0
120425 191012.040|INFO|AWT-EventQueue-0|info|sendLoginRequest start - sending from SCOREBOARD29 @ site 0
120425 191012.048|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1 SCOREBOARD29 @ site 0 -> SERVER0 @ site 0
120425 191012.049|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1 SCOREBOARD29 @ site 0 -> SERVER0 @ site 0
120425 191012.050|INFO|Thread-4|run|send(Serializable)
120425 191012.050|INFO|AWT-EventQueue-0|info|sendLoginRequest end - packet sent.
120425 191012.423|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120425 191012.433|INFO|Thread-5|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #2989 SERVER0 @ site 1 -> TEAM83 @ site 1
120425 191012.433|INFO|Thread-5|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2989 ) recieveObject
120425 191012.434|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1
120425 191012.434|INFO|Thread-5|dumpPacket|    To: TEAM83 @ site 1
120425 191012.434|INFO|Thread-5|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 167 NEW from TEAM83 @ site 1 id Run--8746330919077074449
120425 191012.434|INFO|Thread-5|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #2989 SERVER0 @ site 1 -> TEAM83 @ site 1
120425 191012.434|INFO|Thread-5|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #2989 ) handlePacket
120425 191012.435|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1
120425 191012.435|INFO|Thread-5|dumpPacket|    To: TEAM83 @ site 1
120425 191012.435|INFO|Thread-5|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 167 NEW from TEAM83 @ site 1 id Run--8746330919077074449
120425 191012.437|INFO|Thread-5|info|handlePacket end Packet[RUN_SUBMISSION_CONFIRM] #2989 SERVER0 @ site 1 -> TEAM83 @ site 1
120425 191012.437|INFO|Thread-5|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #2989 SERVER0 @ site 1 -> TEAM83 @ site 1
120425 191029.540|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120425 191029.647|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120425 191029.647|INFO|Thread-6|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #2987 SERVER0 @ site 1 -> SCOREBOARD29 @ site 1
120425 191029.647|INFO|Thread-6|dumpPacket|Packet LOGIN_SUCCESS (Seq #2987 ) recieveObject
120425 191029.647|INFO|Thread-6|dumpPacket|  From: SERVER0 @ site 1
120425 191029.647|INFO|Thread-6|dumpPacket|    To: SCOREBOARD29 @ site 1
120425 191029.647|INFO|Thread-6|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
120425 191029.647|INFO|Thread-6|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@99e526
120425 191029.648|INFO|Thread-6|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@1933ed1
120425 191029.648|INFO|Thread-6|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@14cc6
120425 191029.648|INFO|Thread-6|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1335352234738,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=3,WEEK_OF_YEAR=17,WEEK_OF_MONTH=4,DAY_OF_MONTH=25,DAY_OF_YEAR=116,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=11,HOUR_OF_DAY=11,MINUTE=10,SECOND=34,MILLISECOND=738,ZONE_OFFSET=0,DST_OFFSET=0]
120425 191029.648|INFO|Thread-6|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@1d12b10
120425 191029.648|INFO|Thread-7|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #2997 SERVER0 @ site 1 -> SERVER0 @ site 0
